,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,area
31522,7316675898,29990,2016-01-01,chevrolet,colorado extended cab,good,6,gas,17302.0,clean,other,4wd,pickup,mw
31523,7316133782,32590,2017-01-01,jeep,wrangler unlimited sport,good,6,gas,34703.0,clean,other,4wd,other,mw
31524,7316128530,35990,2015-01-01,ford,mustang gt premium coupe 2d,good,8,gas,4899.0,clean,other,rwd,coupe,mw
31525,7316128505,29990,2017-01-01,jeep,wrangler sport suv 2d,good,6,gas,22947.0,clean,other,4wd,other,mw
31526,7315920737,4000,2003-01-01,nissan,xterra,good,6,gas,161300.0,clean,automatic,4wd,SUV,mw
31527,7315734333,32990,2018-01-01,ram,1500 quad cab harvest pickup,good,6,gas,29979.0,clean,other,4wd,pickup,mw
31528,7315276075,31990,2017-01-01,gmc,sierra 1500 double cab,good,6,gas,31496.0,clean,automatic,4wd,pickup,mw
31529,7315243979,39900,2020-01-01,kia,telluride,like new,6,gas,22949.0,clean,automatic,4wd,SUV,mw
31530,7314614246,36990,2019-01-01,chevrolet,silverado 1500 ld,good,8,gas,14508.0,clean,other,4wd,pickup,mw
31531,7314614192,35990,2020-01-01,dodge,challenger r/t coupe 2d,good,8,gas,1548.0,clean,other,rwd,coupe,mw
31532,7313845917,28590,2010-01-01,chevrolet,camaro ss coupe 2d,good,8,gas,16903.0,clean,other,rwd,coupe,mw
31533,7313846107,29990,2018-01-01,chevrolet,colorado crew cab work,good,6,gas,11401.0,clean,other,4wd,pickup,mw
31534,7313386115,26900,2012-01-01,ford,f-350 4wd drw 1owner rust free tx truck,excellent,8,diesel,181046.0,clean,automatic,4wd,truck,mw
31535,7313386082,23900,2016-01-01,ford,f-250 4wd one owner very clean truck,excellent,8,gas,163677.0,clean,automatic,4wd,truck,mw
31536,7313313949,37990,2016-01-01,toyota,tundra double cab sr,good,8,gas,22870.0,clean,other,4wd,pickup,mw
31537,7313177607,3500,2007-01-01,ford,f150 xl,fair,6,gas,164200.0,clean,automatic,rwd,pickup,mw
31538,7312780624,29990,2014-01-01,chevrolet,silverado 1500 double,good,8,gas,26129.0,clean,other,4wd,pickup,mw
31539,7312780572,32990,2018-01-01,ford,mustang gt coupe 2d,good,8,gas,27726.0,clean,other,rwd,coupe,mw
31540,7312774886,32990,2016-01-01,jeep,wrangler rubicon sport,good,6,gas,42344.0,clean,other,4wd,other,mw
31541,7312309229,38990,2017-01-01,jeep,wrangler unlimited rubicon,good,6,gas,20676.0,clean,other,4wd,other,mw
31542,7312305522,32990,2017-01-01,ram,1500 crew cab big horn,good,6,other,10193.0,clean,other,4wd,pickup,mw
31543,7311827852,29590,2017-01-01,ford,expedition xlt sport,good,6,gas,70760.0,clean,other,4wd,SUV,mw
31544,7311290852,29990,2012-01-01,toyota,tacoma double cab pickup,good,6,gas,43182.0,clean,other,4wd,pickup,mw
31545,7311214092,5800,2006-01-01,cadillac,dts,like new,8,gas,134000.0,clean,automatic,fwd,sedan,mw
31546,7311179873,7850,2012-01-01,mercedes-benz,benz c 300,good,6,gas,82000.0,clean,automatic,4wd,sedan,mw
31547,7311072202,6950,2005-01-01,ram,slt crew cab,good,8,gas,181398.0,clean,automatic,4wd,pickup,mw
31548,7310813897,23590,2015-01-01,buick,enclave premium sport,good,6,gas,79136.0,clean,other,fwd,other,mw
31549,7309171565,5995,2009-01-01,mitsubishi,outlander,excellent,4,gas,162444.0,clean,automatic,fwd,SUV,mw
31550,7309166390,27990,2017-01-01,infiniti,qx60 3.5 sport utility,good,6,other,26355.0,clean,other,fwd,other,mw
31551,7308725314,36590,2019-01-01,gmc,sierra 1500 limited double,good,8,gas,14222.0,clean,other,4wd,pickup,mw
31552,7307670750,8400,2013-01-01,dodge,durango sxt sport,excellent,6,gas,154142.0,clean,automatic,4wd,SUV,mw
31553,7307506876,4950,2008-01-01,honda,crv,good,4,gas,172900.0,clean,automatic,fwd,SUV,mw
31554,7307200373,40590,2019-01-01,ram,1500 crew cab big horn,good,8,gas,16931.0,clean,other,4wd,pickup,mw
31555,7307200363,35990,2018-01-01,ram,1500 crew cab big horn,good,8,gas,21885.0,clean,other,4wd,pickup,mw
31556,7307200351,35590,2017-01-01,ram,1500 crew cab big horn,good,8,gas,22401.0,clean,other,4wd,pickup,mw
31557,7307146600,12000,2012-01-01,cadillac,cts,excellent,6,gas,130000.0,clean,automatic,4wd,sedan,mw
31558,7306933013,9700,2012-01-01,honda,accord,good,4,gas,121500.0,clean,automatic,4wd,sedan,mw
31559,7305046102,5000,2003-01-01,toyota,mr2 spyder,fair,4,gas,113500.0,clean,other,rwd,convertible,mw
31560,7304884746,24295,2004-01-01,chevrolet,ssr,excellent,8,gas,44900.0,clean,automatic,rwd,pickup,mw
31561,7304594957,32590,2018-01-01,jeep,wrangler all new sport suv,good,6,gas,13576.0,clean,other,4wd,SUV,mw
31562,7303820726,9700,2010-01-01,chevrolet,equinox,good,4,gas,98700.0,clean,automatic,fwd,SUV,mw
31563,7303076811,39590,2019-01-01,ram,1500 crew cab big horn,good,6,gas,22154.0,clean,other,4wd,pickup,mw
31564,7303076567,43990,2019-01-01,ram,1500 crew cab big horn,good,8,gas,17352.0,clean,other,4wd,pickup,mw
31565,7303076512,38590,2019-01-01,ram,1500 crew cab big horn,good,6,gas,28556.0,clean,other,4wd,pickup,mw
31566,7303039713,41900,2020-01-01,kia,telluride ex sport utility,excellent,6,gas,22949.0,clean,automatic,4wd,SUV,mw
31567,7302510814,41590,2020-01-01,buick,enclave avenir sport,good,6,gas,29010.0,clean,other,fwd,SUV,mw
31568,7302510789,40990,2019-01-01,acura,mdx advance pkg sport,good,6,gas,12046.0,clean,other,fwd,other,mw
31569,7302272555,6999,2007-01-01,ford,f150 xlt crew,excellent,8,gas,189777.0,clean,automatic,4wd,truck,mw
31570,7301969485,7995,2008-01-01,ford,f150 sport fx2,excellent,8,gas,173222.0,clean,automatic,rwd,pickup,mw
31571,7316775299,29990,2016-01-01,chevrolet,colorado extended cab,good,6,gas,17302.0,clean,other,4wd,pickup,mw
31572,7316575919,6500,2006-01-01,cadillac,dts,excellent,8,gas,79200.0,clean,automatic,fwd,sedan,mw
31573,7316370469,9800,2011-01-01,bmw,528i,excellent,6,gas,122000.0,clean,automatic,rwd,sedan,mw
31574,7316277759,39990,2018-01-01,jeep,wrangler unlimited all new,good,6,other,15688.0,clean,other,4wd,other,mw
31575,7316160080,29990,2019-01-01,chevrolet,camaro lt coupe 2d,good,6,gas,6727.0,clean,other,rwd,coupe,mw
31576,7316160057,34590,2016-01-01,chevrolet,silverado 1500 double,good,6,gas,29499.0,clean,other,4wd,pickup,mw
31577,7316116004,7500,2012-01-01,dodge,grand caravan,excellent,6,gas,180000.0,clean,automatic,fwd,mini-van,mw
31578,7316002257,12000,2012-01-01,honda,civic lx,like new,4,gas,55980.0,clean,automatic,fwd,sedan,mw
31579,7315924750,29990,2016-01-01,mercedes-benz,benz gl450,excellent,6,gas,79360.0,clean,automatic,4wd,SUV,mw
31580,7315872181,13500,2010-01-01,chevrolet,camaro,excellent,6,gas,85000.0,rebuilt,automatic,rwd,coupe,mw
31581,7315800377,34990,2018-01-01,jeep,grand cherokee trailhawk,good,6,gas,37509.0,clean,other,4wd,other,mw
31582,7315330233,38590,2018-01-01,ford,f150 supercrew cab xlt,good,6,gas,25585.0,clean,other,4wd,pickup,mw
31583,7315256761,25500,2013-01-01,gmc,sierra 1500 sle,like new,8,gas,89500.0,clean,automatic,4wd,truck,mw
31584,7315242698,15000,2013-01-01,honda,cr-v,excellent,4,gas,86100.0,clean,automatic,4wd,SUV,mw
31585,7314968143,7500,2005-01-01,chevrolet,silverado 1500,good,8,gas,161000.0,clean,automatic,4wd,truck,mw
31586,7314891683,12875,2014-01-01,chevrolet,volt sedan 4d,excellent,4,hybrid,27738.0,clean,automatic,fwd,hatchback,mw
31587,7314837130,6800,2007-01-01,lincoln,mkz awd,good,6,gas,53157.0,clean,automatic,fwd,sedan,mw
31588,7314823275,35990,2015-01-01,ford,mustang gt premium coupe 2d,good,8,gas,4899.0,clean,other,rwd,coupe,mw
31589,7314731962,31590,2015-01-01,jeep,wrangler unlimited sport,good,6,gas,43785.0,clean,other,4wd,other,mw
31590,7314516694,31990,2017-01-01,gmc,sierra 1500 double cab,good,6,gas,31496.0,clean,automatic,4wd,pickup,mw
31591,7314516539,36990,2019-01-01,chevrolet,silverado 1500 ld,good,8,gas,14508.0,clean,other,4wd,pickup,mw
31592,7314390508,6000,2007-01-01,ford,expedition eddie bauer,excellent,8,gas,149888.0,clean,automatic,4wd,SUV,mw
31593,7314362715,8499,2010-01-01,honda,fit,good,4,gas,93932.0,clean,automatic,fwd,hatchback,mw
31594,7314351669,6999,2013-01-01,fiat,500,excellent,4,gas,84658.0,clean,automatic,fwd,hatchback,mw
31595,7313754013,29990,2018-01-01,chevrolet,colorado crew cab work,good,6,gas,11401.0,clean,other,4wd,pickup,mw
31596,7313349070,35990,2020-01-01,dodge,challenger r/t coupe 2d,good,8,gas,1548.0,clean,other,rwd,coupe,mw
31597,7312869814,10500,2011-01-01,bmw,x3,excellent,6,gas,120000.0,clean,automatic,4wd,SUV,mw
31598,7312844327,37990,2016-01-01,toyota,tundra double cab sr,good,8,gas,22870.0,clean,other,4wd,pickup,mw
31599,7312808223,5500,2010-01-01,toyota,prius,excellent,4,gas,185000.0,clean,automatic,fwd,sedan,mw
31600,7312807269,5500,2010-01-01,chrysler,town and country,good,6,gas,160000.0,clean,automatic,fwd,mini-van,mw
31601,7312730819,29990,2014-01-01,chevrolet,silverado 1500 double,good,8,gas,26129.0,clean,other,4wd,pickup,mw
31602,7312364112,32990,2017-01-01,ram,1500 crew cab big horn,good,6,other,10193.0,clean,other,4wd,pickup,mw
31603,7312273939,38990,2017-01-01,jeep,wrangler unlimited rubicon,good,6,gas,20676.0,clean,other,4wd,other,mw
31604,7311848463,29590,2017-01-01,ford,expedition xlt sport,good,6,gas,70760.0,clean,other,4wd,SUV,mw
31605,7311784106,36990,2017-01-01,ford,f150 supercrew cab xlt,good,6,other,15443.0,clean,automatic,4wd,pickup,mw
31606,7311531229,6000,2004-01-01,ford,freestar ses,good,6,gas,125350.0,clean,automatic,fwd,mini-van,mw
31607,7311476040,14200,2015-01-01,gmc,acadia,excellent,6,gas,92500.0,clean,automatic,fwd,SUV,mw
31608,7311475217,5250,2013-01-01,ford,focus se,good,4,gas,120000.0,clean,automatic,fwd,hatchback,mw
31609,7311474397,5950,2004-01-01,gmc,savana 3500 cargo van,good,8,gas,133000.0,clean,automatic,rwd,truck,mw
31610,7311473051,6500,2002-01-01,ford,mustang convertible gt,excellent,8,gas,82000.0,rebuilt,manual,rwd,convertible,mw
31611,7311364053,37990,2019-01-01,ford,mustang gt coupe 2d,good,8,gas,337.0,clean,other,rwd,coupe,mw
31612,7311345140,28590,2017-01-01,jeep,wrangler sport suv 2d,good,6,gas,37218.0,clean,other,4wd,other,mw
31613,7311135001,5950,2009-01-01,mitsubishi,outlander,excellent,4,gas,163000.0,clean,automatic,fwd,SUV,mw
31614,7310977587,4250,2005-01-01,chrysler,pacifica limited,good,6,gas,129000.0,clean,automatic,fwd,SUV,mw
31615,7310764715,10000,2014-01-01,toyota,camry,like new,6,gas,132000.0,clean,automatic,fwd,sedan,mw
31616,7310675129,8750,2011-01-01,gmc,acadia,excellent,6,gas,159000.0,clean,automatic,fwd,SUV,mw
31617,7310672586,7900,2011-01-01,gmc,terrain sel,good,4,gas,129000.0,clean,automatic,fwd,SUV,mw
31618,7310383535,29590,2019-01-01,infiniti,q50 3.0t sport sedan 4d,good,6,gas,14647.0,clean,other,rwd,sedan,mw
31619,7310029430,6950,2002-01-01,chevrolet,avalanche crew,good,8,gas,151503.0,clean,automatic,4wd,truck,mw
31620,7309658696,10000,2004-01-01,chrysler,crossfire coupe,excellent,6,gas,61000.0,clean,automatic,rwd,coupe,mw
31621,7309538987,15999,2014-01-01,dodge,grand caravan,excellent,6,gas,92200.0,clean,automatic,fwd,mini-van,mw
31622,7309293082,27990,2020-01-01,mitsubishi,outlander gt sport,good,6,gas,26570.0,clean,other,4wd,other,mw
31623,7309161008,22590,2015-01-01,hyundai,genesis 3.8 sedan 4d,good,6,gas,51933.0,clean,automatic,rwd,sedan,mw
31624,7308851224,2500,2004-01-01,jaguar,x-type,good,6,gas,105528.0,clean,manual,4wd,sedan,mw
31625,7308814108,40590,2020-01-01,toyota,tundra double cab sr5,good,8,gas,22552.0,clean,other,4wd,pickup,mw
31626,7308761870,36590,2019-01-01,gmc,sierra 1500 limited double,good,8,gas,14222.0,clean,other,4wd,pickup,mw
31627,7308730385,40590,2019-01-01,ford,f250 super duty regular cab,good,8,other,9313.0,clean,other,4wd,pickup,mw
31628,7308501852,3999,2012-01-01,ford,focus,good,4,gas,151000.0,clean,automatic,fwd,sedan,mw
31629,7308482627,4499,2006-01-01,toyota,camry,good,4,gas,167000.0,clean,automatic,fwd,sedan,mw
31630,7308473787,4999,2005-01-01,nissan,altima,good,4,gas,114000.0,clean,automatic,fwd,sedan,mw
31631,7308464311,4999,2007-01-01,toyota,camry,good,4,gas,179000.0,clean,automatic,fwd,sedan,mw
31632,7308456871,3499,2007-01-01,kia,spectra,good,4,gas,61000.0,clean,automatic,fwd,sedan,mw
31633,7308442850,3499,2011-01-01,ford,focus,good,4,gas,142000.0,clean,automatic,fwd,sedan,mw
31634,7308136510,3995,2005-01-01,ford,freestar van,excellent,6,gas,165904.0,clean,automatic,fwd,mini-van,mw
31635,7308037979,6450,2013-01-01,nissan,versa,excellent,4,gas,107000.0,clean,automatic,fwd,sedan,mw
31636,7307897252,10999,2006-01-01,chrysler,♿ vmi,excellent,6,gas,97977.0,clean,automatic,fwd,mini-van,mw
31637,7307803380,7500,2011-01-01,chrysler,town & country,good,6,gas,12700.0,clean,automatic,fwd,mini-van,mw
31638,7307799208,7500,2012-01-01,nissan,sentra,excellent,4,gas,67000.0,rebuilt,automatic,fwd,sedan,mw
31639,7307791906,5450,2011-01-01,ford,fiesta se,good,4,gas,75000.0,clean,manual,fwd,sedan,mw
31640,7307786961,6500,2002-01-01,ford,mustang convertible gt,excellent,8,gas,82000.0,rebuilt,manual,rwd,convertible,mw
31641,7307785235,5950,2010-01-01,nissan,sentra,excellent,4,gas,132000.0,clean,automatic,fwd,sedan,mw
31642,7307246077,40590,2019-01-01,ram,1500 crew cab big horn,good,8,gas,16931.0,clean,other,4wd,pickup,mw
31643,7307245964,35990,2018-01-01,ram,1500 crew cab big horn,good,8,gas,21885.0,clean,other,4wd,pickup,mw
31644,7307159081,35590,2017-01-01,ram,1500 crew cab big horn,good,8,gas,22401.0,clean,other,4wd,pickup,mw
31645,7306535757,3550,2006-01-01,hyundai,tucson gls,good,6,gas,156927.0,clean,automatic,4wd,SUV,mw
31646,7305948320,4950,2011-01-01,nissan,versa,good,4,gas,119000.0,rebuilt,automatic,fwd,sedan,mw
31647,7305914613,17000,2014-01-01,lincoln,mkx,excellent,6,gas,97000.0,clean,automatic,4wd,SUV,mw
31648,7305777203,11995,2006-01-01,mercedes-benz,benz cls500,excellent,8,gas,102000.0,clean,automatic,rwd,sedan,mw
31649,7305165352,21590,2016-01-01,hyundai,genesis 3.8 sedan 4d,good,6,gas,60935.0,clean,automatic,rwd,sedan,mw
31650,7305087372,6999,2005-01-01,ram,hemi 4x4 crew,good,8,gas,184187.0,clean,automatic,4wd,pickup,mw
31651,7304691713,40990,2018-01-01,jeep,wrangler unlimited all new,good,6,gas,27605.0,clean,other,4wd,SUV,mw
31652,7304594982,32590,2018-01-01,jeep,wrangler all new sport suv,good,6,gas,13576.0,clean,other,4wd,SUV,mw
31653,7304355830,6600,2002-01-01,chevrolet,2500 cargo van,good,8,gas,113554.0,clean,automatic,rwd,van,mw
31654,7303720321,2895,2003-01-01,ford,focus,good,6,gas,138000.0,clean,automatic,fwd,sedan,mw
31655,7303377778,6300,2013-01-01,nissan,sentra,excellent,4,gas,110000.0,lien,automatic,fwd,sedan,mw
31656,7303144088,39590,2019-01-01,ram,1500 crew cab big horn,good,6,gas,22154.0,clean,other,4wd,pickup,mw
31657,7303111018,38590,2019-01-01,ram,1500 crew cab big horn,good,6,gas,28556.0,clean,other,4wd,pickup,mw
31658,7303071268,43990,2019-01-01,ram,1500 crew cab big horn,good,8,gas,17352.0,clean,other,4wd,pickup,mw
31659,7303034089,39590,2019-01-01,ram,1500 crew cab laramie pickup,good,8,gas,55804.0,clean,other,4wd,pickup,mw
31660,7302635569,41590,2020-01-01,buick,enclave avenir sport,good,6,gas,29010.0,clean,other,fwd,SUV,mw
31661,7302329220,2650,2005-01-01,hyundai,elantra,good,4,gas,79800.0,clean,automatic,fwd,sedan,mw
31662,7302031557,26990,2020-01-01,infiniti,q50 3.0t luxe sedan 4d,good,6,gas,28278.0,clean,other,rwd,sedan,mw
31663,7301866598,7000,2007-01-01,ford,explorer,good,4,gas,147000.0,clean,automatic,4wd,SUV,mw
31664,7301637813,5950,2009-01-01,mitsubishi,outlander,excellent,4,gas,160977.0,clean,automatic,fwd,SUV,mw
31665,7316977996,6300,2002-01-01,ford,f-250,good,8,gas,180000.0,clean,manual,4wd,truck,mw
31666,7316977758,2600,2007-01-01,chevrolet,equinox,good,6,gas,16776.0,clean,automatic,fwd,SUV,mw
31667,7316975054,1000,2014-01-01,lexus,is250 awd,like new,6,gas,90000.0,clean,automatic,4wd,sedan,mw
31668,7316973799,1000,2014-01-01,ford,edge,like new,6,gas,64460.0,clean,automatic,4wd,SUV,mw
31669,7316967117,4500,2010-01-01,chrysler,300,good,6,gas,121400.0,clean,automatic,fwd,sedan,mw
31670,7316966066,14895,2011-01-01,ford,mustang convertable,excellent,6,gas,101338.0,clean,automatic,rwd,convertible,mw
31671,7316964363,7700,2015-01-01,kia,forte,excellent,4,gas,87000.0,clean,automatic,fwd,sedan,mw
31672,7316939487,8000,2013-01-01,mini,cooper s hardtop,good,4,gas,75000.0,clean,manual,fwd,hatchback,mw
31673,7316936004,23990,2018-01-01,chrysler,300 limited sedan 4d,good,6,gas,29427.0,clean,other,rwd,sedan,mw
31674,7316916950,6000,2003-01-01,mercedes-benz,benz e320,good,6,gas,67000.0,clean,automatic,rwd,sedan,mw
31675,7316913692,37990,2019-01-01,toyota,4runner sr5 sport utility,good,6,gas,30399.0,clean,other,4wd,other,mw
31676,7316909701,6500,2014-01-01,ford,focus se hatchback,good,4,gas,119900.0,clean,automatic,fwd,hatchback,mw
31677,7316902148,5400,2011-01-01,nissan,rogue,excellent,4,gas,136890.0,clean,automatic,4wd,SUV,mw
31678,7316891773,2500,2005-01-01,hyundai,elantra,fair,4,gas,132000.0,clean,manual,fwd,sedan,mw
31679,7316884182,38990,2017-01-01,chevrolet,camaro ss coupe 2d,good,8,gas,20132.0,clean,other,rwd,coupe,mw
31680,7316883952,30990,2016-01-01,dodge,challenger r/t shaker,good,8,gas,36758.0,clean,other,rwd,coupe,mw
31681,7316877981,37990,2020-01-01,jeep,wrangler sport suv 2d,good,6,gas,2017.0,clean,other,4wd,other,mw
31682,7316857379,2900,2007-01-01,ford,fusion se,excellent,6,gas,159000.0,clean,automatic,fwd,sedan,mw
31683,7316855842,500,2014-01-01,ford,escape,excellent,4,gas,59108.0,clean,automatic,fwd,SUV,mw
31684,7316854635,14000,2016-01-01,hyundai,veloster turbo,excellent,4,gas,60000.0,clean,manual,fwd,coupe,mw
31685,7316854296,35500,2017-01-01,infiniti,qx80,excellent,8,gas,81707.0,clean,automatic,4wd,SUV,mw
31686,7316851112,5600,2006-01-01,ford,mustang convertible,good,6,gas,82000.0,clean,automatic,rwd,convertible,mw
31687,7316842848,76795,2018-01-01,porsche,panamera 4s,excellent,6,gas,52600.0,clean,automatic,4wd,sedan,mw
31688,7316828404,12000,2007-01-01,pontiac,g6,excellent,6,gas,45000.0,clean,automatic,fwd,convertible,mw
31689,7316821866,8200,2005-01-01,ford,f250 super duty,good,8,diesel,139200.0,rebuilt,automatic,4wd,pickup,mw
31690,7316820235,9999,2015-01-01,nissan,sentra sv,excellent,4,gas,50561.0,clean,automatic,fwd,sedan,mw
31691,7316808154,34990,2018-01-01,ford,f150 supercrew cab xl,good,6,gas,35965.0,clean,automatic,4wd,pickup,mw
31692,7316795591,34000,2015-01-01,jeep,wrangler,excellent,6,gas,50000.0,clean,automatic,4wd,SUV,mw
31693,7316790578,14900,2010-01-01,cadillac,escalade,like new,8,gas,142000.0,clean,automatic,4wd,SUV,mw
31694,7316782055,39590,2017-01-01,toyota,tundra double cab sr5,good,8,gas,27459.0,clean,other,4wd,pickup,mw
31695,7316778283,8800,2013-01-01,ford,fusion titanium,excellent,4,gas,103000.0,clean,automatic,fwd,sedan,mw
31696,7316769652,3500,2005-01-01,honda,pilot,good,6,gas,140229.0,clean,automatic,fwd,SUV,mw
31697,7316768354,8495,2012-01-01,honda,accord lx-p,excellent,4,gas,70316.0,clean,automatic,fwd,sedan,mw
31698,7316764094,5995,2007-01-01,honda,accord lx,excellent,6,gas,86817.0,clean,automatic,fwd,sedan,mw
31699,7316759364,6000,2004-01-01,jaguar,xj8 sedan,excellent,8,gas,74460.0,clean,automatic,fwd,coupe,mw
31700,7316750789,500,2015-01-01,ford,fusion,like new,4,gas,20000.0,clean,automatic,fwd,sedan,mw
31701,7316738419,8999,2012-01-01,chrysler,town & country,excellent,6,gas,112002.0,clean,automatic,fwd,mini-van,mw
31702,7316738232,8999,2014-01-01,ford,transit connect,excellent,4,gas,99969.0,clean,automatic,fwd,sedan,mw
31703,7316738096,4999,2006-01-01,hyundai,elantra,excellent,4,gas,116379.0,clean,automatic,fwd,hatchback,mw
31704,7316737947,8999,2013-01-01,kia,optima,excellent,4,gas,131595.0,clean,automatic,fwd,sedan,mw
31705,7316737804,3999,2005-01-01,mazda,tribute,excellent,6,gas,143552.0,clean,automatic,4wd,SUV,mw
31706,7316737513,3999,2004-01-01,pontiac,grand prix,excellent,6,gas,150272.0,clean,automatic,fwd,sedan,mw
31707,7316737200,5999,2011-01-01,toyota,corolla,excellent,4,gas,131612.0,clean,automatic,fwd,sedan,mw
31708,7316737003,4999,2007-01-01,hyundai,santa fe,excellent,6,gas,137697.0,clean,automatic,fwd,SUV,mw
31709,7316736764,2499,2002-01-01,ford,explorer,excellent,6,gas,173990.0,clean,automatic,rwd,SUV,mw
31710,7316734517,24500,2016-01-01,toyota,rav4 se,like new,4,gas,23000.0,clean,automatic,4wd,SUV,mw
31711,7316729686,9500,2006-01-01,chrysler,town & country lwb,excellent,6,gas,51000.0,clean,automatic,fwd,mini-van,mw
31712,7316725489,21590,2015-01-01,acura,tlx 3.5 sedan 4d,good,6,gas,36401.0,clean,other,fwd,sedan,mw
31713,7316719493,24590,2014-01-01,lexus,is 350 sedan 4d,good,6,gas,60987.0,clean,other,rwd,sedan,mw
31714,7316717637,7495,2001-01-01,ford,ranger,excellent,6,gas,118625.0,clean,automatic,rwd,pickup,mw
31715,7316707750,34590,2017-01-01,ford,mustang gt premium coupe 2d,good,8,gas,24889.0,clean,other,rwd,coupe,mw
31716,7316707730,26990,2017-01-01,nissan,titan single cab sv,good,8,gas,41335.0,clean,other,4wd,pickup,mw
31717,7316706881,17750,2015-01-01,jeep,cherokee,excellent,6,gas,62255.0,clean,automatic,4wd,SUV,mw
31718,7316706101,14500,2016-01-01,toyota,camry se 4dr sedan,excellent,4,gas,55000.0,clean,automatic,fwd,sedan,mw
31719,7316704794,9995,2013-01-01,dodge,charger,good,8,gas,88720.0,clean,automatic,rwd,sedan,mw
31720,7316702331,5500,2008-01-01,mercedes-benz,r350 4matic,good,6,gas,188000.0,clean,automatic,4wd,SUV,mw
31721,7316698605,4490,2007-01-01,chevrolet,hhr,excellent,4,gas,163022.0,clean,automatic,fwd,wagon,mw
31722,7316685525,17000,2014-01-01,ford,focus st hatchback,like new,4,gas,70000.0,clean,manual,fwd,hatchback,mw
31723,7316672254,4200,2008-01-01,ford,edge sel,good,6,gas,178010.0,clean,automatic,fwd,SUV,mw
31724,7316659639,2900,2008-01-01,volkswagen,passat,good,4,gas,170121.0,clean,automatic,fwd,sedan,mw
31725,7316655004,11000,2010-01-01,chevrolet,colorado,good,5,gas,74000.0,clean,automatic,4wd,pickup,mw
31726,7316654062,5740,2010-01-01,mazda,3,good,4,gas,118500.0,clean,automatic,fwd,sedan,mw
31727,7316651794,33900,2016-01-01,porsche,cayenne,like new,6,gas,61000.0,clean,automatic,4wd,SUV,mw
31728,7316631647,9995,2013-01-01,chrysler,200 limited,good,6,gas,63602.0,clean,automatic,fwd,sedan,mw
31729,7316629003,16500,2012-01-01,audi,q7 s-line prestige,like new,6,gas,137000.0,clean,automatic,4wd,SUV,mw
31730,7316622475,2995,2006-01-01,volkswagen,beetle,excellent,4,gas,140000.0,clean,automatic,fwd,hatchback,mw
31731,7316622386,3995,2011-01-01,chevrolet,impala lt,excellent,6,gas,120000.0,clean,automatic,4wd,sedan,mw
31732,7316622287,3488,2004-01-01,toyota,corolla s,excellent,4,gas,140000.0,clean,automatic,fwd,sedan,mw
31733,7316598879,30000,2015-01-01,bmw,550i xdrive,good,8,gas,47000.0,clean,automatic,4wd,sedan,mw
31734,7316596276,4800,2007-01-01,toyota,sienna xle,good,6,gas,192456.0,clean,automatic,fwd,mini-van,mw
31735,7316590518,6500,2011-01-01,ford,e-350 super duty,good,8,gas,182000.0,clean,automatic,rwd,van,mw
31736,7316590160,27900,2018-01-01,toyota,tacoma trd sport,excellent,6,gas,39011.0,rebuilt,automatic,4wd,pickup,mw
31737,7316576422,4700,2003-01-01,chevrolet,tracker,good,6,gas,124000.0,clean,automatic,4wd,SUV,mw
31738,7316569161,8500,2009-01-01,audi,q7 3.6 premium quattro,excellent,6,gas,152000.0,clean,automatic,4wd,SUV,mw
31739,7316569123,15500,2009-01-01,bmw,335i coupe,like new,6,gas,50230.0,clean,manual,rwd,coupe,mw
31740,7316568032,6200,2007-01-01,mercury,mariner premier,good,6,gas,145000.0,clean,automatic,4wd,SUV,mw
31741,7316567691,5500,2008-01-01,nissan,rogue,excellent,4,gas,122000.0,clean,automatic,4wd,sedan,mw
31742,7316567121,36950,2017-01-01,porsche,macan,like new,4,gas,39900.0,clean,automatic,4wd,SUV,mw
31743,7316563853,18300,2014-01-01,ford,f150 lariat,like new,6,gas,73000.0,rebuilt,automatic,4wd,pickup,mw
31744,7316552866,13300,2011-01-01,gmc,yukon xl denali,excellent,8,gas,90000.0,clean,automatic,4wd,SUV,mw
31745,7316525641,6500,2014-01-01,ford,fiesta se hatchback,good,4,gas,68000.0,clean,automatic,fwd,hatchback,mw
31746,7316524620,6500,2012-01-01,volkswagen,jetta,good,4,diesel,198000.0,clean,automatic,fwd,wagon,mw
31747,7316517030,4800,2006-01-01,chevrolet,express 2500 cargo van,excellent,8,gas,190000.0,clean,automatic,4wd,van,mw
31748,7316501999,4800,2011-01-01,honda,accord ex-l,good,4,gas,157118.0,rebuilt,automatic,fwd,sedan,mw
31749,7316498865,18769,2015-01-01,buick,lacrosse,excellent,6,gas,63076.0,clean,automatic,fwd,sedan,mw
31750,7316498851,15489,2016-01-01,jeep,compass,excellent,4,gas,61784.0,clean,automatic,4wd,SUV,mw
31751,7316498836,39988,2018-01-01,ford,f-150,excellent,8,gas,61860.0,clean,automatic,4wd,truck,mw
31752,7316498787,16798,2012-01-01,toyota,sienna,excellent,6,gas,84445.0,clean,automatic,fwd,wagon,mw
31753,7316491999,11500,2013-01-01,ford,explorer limited,good,6,gas,124200.0,clean,automatic,4wd,SUV,mw
31754,7316490474,1995,2001-01-01,honda,accord lx,good,4,gas,109000.0,clean,automatic,fwd,sedan,mw
