,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,area
107,7313896811,45950,2014-01-01,gmc,sierra 2500hd denali,excellent,8,diesel,154289.0,clean,automatic,4wd,truck,south
108,7313884888,7990,2011-01-01,bmw,328i,excellent,6,gas,123000.0,clean,automatic,rwd,sedan,south
109,7313876057,9990,2009-01-01,bmw,x5,excellent,6,gas,93659.0,clean,automatic,4wd,SUV,south
110,7313867413,11990,2011-01-01,honda,crv ex-l,excellent,4,gas,109000.0,clean,automatic,fwd,SUV,south
111,7313856690,14700,2015-01-01,honda,cr-v ex-l,excellent,4,gas,70672.0,salvage,automatic,4wd,SUV,south
112,7313780256,25590,2017-01-01,jeep,grand cherokee laredo sport,good,6,other,31315.0,clean,other,4wd,SUV,south
113,7313775964,39590,2017-01-01,chevrolet,camaro ss coupe 2d,good,8,gas,10496.0,clean,other,rwd,coupe,south
114,7313672942,7200,2007-01-01,toyota,highlander,excellent,4,gas,155490.0,clean,automatic,fwd,SUV,south
115,7313663160,45300,2018-01-01,ram,3500 big horn,excellent,6,diesel,34125.0,rebuilt,automatic,4wd,truck,south
116,7313599275,17500,2001-01-01,ram,3500,good,6,diesel,178000.0,clean,manual,4wd,truck,south
117,7313594854,5500,2010-01-01,hyundai,accent,good,4,gas,114988.0,clean,automatic,fwd,hatchback,south
118,7313588835,6900,2008-01-01,ford,escape hev,good,4,hybrid,103550.0,clean,automatic,fwd,SUV,south
119,7313588556,10900,2010-01-01,honda,accord crosstour exl,good,6,gas,97804.0,clean,automatic,fwd,wagon,south
120,7313588273,8900,2014-01-01,fiat,500l lounge,good,4,gas,84778.0,clean,automatic,fwd,hatchback,south
121,7313467803,8500,2004-01-01,bmw,z4,excellent,4,gas,116014.0,clean,automatic,rwd,other,south
122,7313451606,36990,2016-01-01,gmc,sierra 2500 hd double cab,good,8,gas,23190.0,clean,other,4wd,pickup,south
123,7313419020,19888,2015-01-01,mercedes-benz,benz ml 450,excellent,6,gas,111261.0,clean,automatic,4wd,SUV,south
124,7313418727,31888,2015-01-01,gmc,1500 yukon slt,good,8,gas,109947.0,clean,automatic,rwd,SUV,south
125,7313376590,23888,2014-01-01,ram,1500 express,like new,8,diesel,110789.0,clean,automatic,rwd,pickup,south
126,7313285659,16888,2008-01-01,toyota,fj cruiser 4x4,good,6,gas,188096.0,clean,automatic,4wd,SUV,south
127,7313272909,27900,2014-01-01,chevrolet,silverado 3500hd,good,8,diesel,170525.0,clean,automatic,4wd,truck,south
128,7313219085,9500,2013-01-01,hyundai,sonata,excellent,4,gas,125000.0,clean,automatic,fwd,sedan,south
129,7313210683,16900,2015-01-01,kia,optima,good,4,gas,82999.0,clean,automatic,fwd,sedan,south
130,7313210657,19900,2011-01-01,cadillac,escalade,good,8,gas,133257.0,clean,automatic,rwd,SUV,south
131,7313210643,19900,2019-01-01,hyundai,sonata,good,4,gas,21872.0,clean,automatic,fwd,sedan,south
132,7313210587,18900,2019-01-01,nissan,altima,good,4,gas,47421.0,clean,automatic,fwd,sedan,south
